Transaction_ID,Date,Customer_ID,Customer_Age,Customer_Gender,Loyalty_Status,Category,Product_Name,Unit_Cost,Unit_Price,Quantity_Sold,Revenue,Total_Cost,Profit,Stock_Remaining,Satisfaction_Score
TXN-12797,2025-10-10,CUST-0664,43,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,2,87.52,68.96,18.56,1617,6.1
TXN-10007,2025-10-10,CUST-0946,28,Male,Regular,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,846,5.1
TXN-12381,2025-10-10,CUST-0741,55,Male,Regular,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,846,5.9
TXN-13857,2025-10-10,CUST-0025,26,Female,Silver,Home & Garden,Bed Sheets,41.27,74.29,5,371.45,206.35,165.1,1533,6.4
TXN-11258,2025-10-10,CUST-0228,38,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,3,42.66,27.39,15.27,1330,5.2
TXN-11944,2025-10-11,CUST-0986,18,Male,Silver,Groceries,Pasta,47.29,56.99,2,113.98,94.58,19.4,1168,3.5
TXN-10575,2025-10-11,CUST-0462,27,Male,Regular,Clothing,Socks,46.78,72.77,4,291.08,187.12,103.96,1268,7.9
TXN-11716,2025-10-11,CUST-0313,23,Female,Regular,Beauty & Health,Soap,11.95,23.02,2,46.04,23.9,22.14,993,6.4
TXN-14673,2025-10-11,CUST-0912,20,Male,Silver,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1359,6.7
TXN-11888,2025-10-11,CUST-0066,63,Male,Gold,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,619,6.5
TXN-10829,2025-10-11,CUST-0684,18,Male,Regular,Clothing,Hat,3.72,6.93,5,34.65,18.6,16.05,762,8.2
TXN-13491,2025-10-11,CUST-0478,40,Male,Silver,Groceries,Rice,16.47,23.64,3,70.92,49.41,21.51,235,3.6
TXN-12756,2025-10-11,CUST-0812,61,Female,Silver,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1539,4.5
TXN-11704,2025-10-11,CUST-0713,25,Female,Regular,Electronics,Headphones,49.93,84.43,3,253.29,149.79,103.5,1216,5.5
TXN-11605,2025-10-11,CUST-0832,28,Male,Regular,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,584,7.1
TXN-12077,2025-10-11,CUST-0549,46,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,908,8.5
TXN-13603,2025-10-11,CUST-0260,46,Male,Regular,Groceries,Cereal,40.44,66.69,4,266.76,161.76,105.0,479,6.8
TXN-13427,2025-10-11,CUST-0033,27,Female,Silver,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1500,4.8
TXN-11067,2025-10-12,CUST-0382,21,Female,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1621,6.3
TXN-13028,2025-10-12,CUST-0940,41,Female,Regular,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,923,5.1
TXN-12801,2025-10-12,CUST-0371,49,Female,Silver,Clothing,T-Shirt,49.29,89.1,4,356.4,197.16,159.24,500,5.9
TXN-11262,2025-10-12,CUST-0408,28,Female,Regular,Clothing,Socks,46.78,72.77,2,145.54,93.56,51.98,1219,3.5
TXN-13995,2025-10-12,CUST-0937,37,Male,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,694,7.9
TXN-13907,2025-10-12,CUST-0526,31,Male,Silver,Groceries,Rice,16.47,23.64,2,47.28,32.94,14.34,207,5.7
TXN-14821,2025-10-12,CUST-0838,28,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1020,6.0
TXN-13026,2025-10-12,CUST-0743,28,Other,Gold,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1602,7.2
TXN-11093,2025-10-12,CUST-0846,18,Female,Regular,Home & Garden,Frying Pan,11.59,15.48,2,30.96,23.18,7.78,1781,5.7
TXN-10934,2025-10-12,CUST-0227,61,Male,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1473,3.6
TXN-11677,2025-10-13,CUST-0466,28,Male,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1593,5.0
TXN-14742,2025-10-13,CUST-0959,19,Male,Regular,Groceries,Chicken,14.09,25.57,2,51.14,28.18,22.96,1628,4.7
TXN-11203,2025-10-13,CUST-0070,30,Other,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,982,5.9
TXN-12744,2025-10-13,CUST-0930,34,Female,Regular,Groceries,Cereal,40.44,66.69,4,266.76,161.76,105.0,569,5.7
TXN-12036,2025-10-13,CUST-0154,21,Female,Regular,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,739,4.8
TXN-10784,2025-10-13,CUST-0600,37,Female,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1697,6.3
TXN-14359,2025-10-13,CUST-0958,49,Female,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1044,5.5
TXN-13082,2025-10-13,CUST-0845,44,Male,Regular,Home & Garden,Towel,36.45,51.3,3,153.9,109.35,44.55,776,5.0
TXN-10751,2025-10-13,CUST-0113,18,Male,Regular,Beauty & Health,Toothpaste,36.38,71.18,4,284.72,145.52,139.2,801,6.6
TXN-12329,2025-10-13,CUST-0476,25,Male,Regular,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1691,5.0
TXN-10061,2025-10-13,CUST-0211,36,Male,Silver,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1828,8.1
TXN-13249,2025-10-13,CUST-0184,21,Female,Silver,Clothing,Jeans,45.05,74.05,3,222.15,135.15,87.0,1471,6.7
TXN-11337,2025-10-14,CUST-0605,33,Female,Gold,Groceries,Milk,32.13,59.75,4,239.0,128.52,110.48,1123,10.0
TXN-14575,2025-10-14,CUST-0493,28,Female,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,907,6.0
TXN-11475,2025-10-14,CUST-0642,41,Female,Regular,Electronics,Charger,85.78,132.44,2,264.88,171.56,93.32,661,7.4
TXN-13431,2025-10-14,CUST-0456,19,Male,Regular,Groceries,Bread,45.02,60.28,5,301.4,225.1,76.3,711,5.5
TXN-11105,2025-10-14,CUST-0747,18,Female,Silver,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1348,6.6
TXN-13851,2025-10-14,CUST-0189,36,Female,Silver,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,627,5.8
TXN-13392,2025-10-14,CUST-0029,36,Male,Silver,Clothing,T-Shirt,49.29,89.1,2,178.2,98.58,79.62,456,6.4
TXN-11871,2025-10-14,CUST-0678,19,Male,Regular,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,745,6.3
TXN-11827,2025-10-14,CUST-0925,37,Other,Regular,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,675,5.1
TXN-14841,2025-10-14,CUST-0378,29,Male,Regular,Electronics,USB Drive,123.53,158.32,2,316.64,247.06,69.58,1404,7.3
TXN-11367,2025-10-14,CUST-0271,43,Female,Silver,Electronics,Smartwatch,34.96,50.62,1,50.62,34.96,15.66,896,4.5
TXN-12577,2025-10-14,CUST-0885,25,Male,Silver,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1641,7.0
TXN-14440,2025-10-14,CUST-0642,23,Male,Regular,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,129,6.0
TXN-13740,2025-10-14,CUST-0253,35,Male,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1019,5.8
TXN-12172,2025-10-14,CUST-0446,24,Female,Silver,Beauty & Health,Lotion,8.66,15.35,3,46.05,25.98,20.07,1023,8.3
TXN-14998,2025-10-14,CUST-0947,25,Male,Silver,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1009,6.7
TXN-11341,2025-10-15,CUST-0844,42,Male,Regular,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1208,5.6
TXN-13435,2025-10-15,CUST-0793,18,Male,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,747,5.2
TXN-13327,2025-10-15,CUST-0419,42,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1083,4.5
TXN-11375,2025-10-15,CUST-0425,31,Male,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1208,5.6
TXN-10820,2025-10-15,CUST-0403,42,Male,Regular,Home & Garden,Towel,36.45,51.3,10,513.0,364.5,148.5,931,7.8
TXN-14994,2025-10-15,CUST-0886,22,Female,Regular,Clothing,Hat,3.72,6.93,2,13.86,7.44,6.42,478,4.7
TXN-12921,2025-10-15,CUST-0140,37,Female,Regular,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,611,5.5
TXN-12799,2025-10-15,CUST-0768,60,Male,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,746,5.4
TXN-11744,2025-10-15,CUST-0981,49,Male,Silver,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1602,4.0
TXN-13117,2025-10-15,CUST-0123,23,Female,Regular,Electronics,Smartwatch,34.96,50.62,10,506.2,349.6,156.6,785,6.0
TXN-14160,2025-10-15,CUST-0136,26,Male,Silver,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,576,6.3
TXN-10915,2025-10-15,CUST-0987,22,Male,Silver,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,1061,5.9
TXN-14502,2025-10-15,CUST-0978,24,Female,Gold,Electronics,Charger,85.78,132.44,1,132.44,85.78,46.66,444,9.2
TXN-11933,2025-10-15,CUST-0384,28,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1178,6.8
TXN-14032,2025-10-15,CUST-0745,36,Female,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1512,5.5
TXN-14725,2025-10-16,CUST-0003,41,Male,Regular,Electronics,Headphones,49.93,84.43,2,168.86,99.86,69.0,1022,3.4
TXN-11630,2025-10-16,CUST-0367,42,Female,Regular,Clothing,Jacket,3.47,6.87,2,13.74,6.94,6.8,1417,3.6
TXN-10290,2025-10-16,CUST-0087,46,Male,Regular,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,817,5.5
TXN-11034,2025-10-16,CUST-0768,50,Male,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1624,4.1
TXN-13894,2025-10-16,CUST-0315,57,Female,Silver,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,209,5.4
TXN-14587,2025-10-16,CUST-0276,23,Female,Silver,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,961,6.1
TXN-12298,2025-10-16,CUST-0953,50,Male,Regular,Clothing,T-Shirt,49.29,89.1,4,356.4,197.16,159.24,539,5.9
TXN-12640,2025-10-16,CUST-0124,50,Female,Regular,Home & Garden,Mug,5.57,9.8,5,49.0,27.85,21.15,706,4.5
TXN-13580,2025-10-16,CUST-0209,36,Female,Regular,Groceries,Milk,32.13,59.75,1,59.75,32.13,27.62,966,5.3
TXN-14261,2025-10-16,CUST-0247,40,Male,Gold,Beauty & Health,Shampoo,25.11,45.77,4,183.08,100.44,82.64,742,7.7
TXN-14953,2025-10-16,CUST-0416,32,Female,Gold,Clothing,Hat,3.72,6.93,5,34.65,18.6,16.05,492,10.0
TXN-14124,2025-10-17,CUST-0482,44,Male,Silver,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1034,7.2
TXN-12080,2025-10-17,CUST-0623,39,Male,Silver,Beauty & Health,Shampoo,25.11,45.77,4,183.08,100.44,82.64,904,6.8
TXN-13728,2025-10-17,CUST-0643,18,Male,Regular,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1704,5.5
TXN-13195,2025-10-17,CUST-0244,42,Other,Silver,Home & Garden,Frying Pan,11.59,15.48,3,46.44,34.77,11.67,1650,4.5
TXN-10609,2025-10-17,CUST-0275,26,Male,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1653,7.6
TXN-13968,2025-10-17,CUST-0857,43,Female,Regular,Groceries,Milk,32.13,59.75,3,179.25,96.39,82.86,952,5.0
TXN-12319,2025-10-17,CUST-0116,36,Male,Silver,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1672,7.5
TXN-14179,2025-10-17,CUST-0974,37,Male,Regular,Clothing,Sneakers,20.09,39.7,1,39.7,20.09,19.61,509,5.7
TXN-12452,2025-10-18,CUST-0412,30,Male,Regular,Home & Garden,Plant Pot,34.48,43.76,2,87.52,68.96,18.56,1636,5.7
TXN-11276,2025-10-18,CUST-0465,26,Female,Silver,Groceries,Cereal,40.44,66.69,4,266.76,161.76,105.0,664,5.9
TXN-10773,2025-10-18,CUST-0585,31,Male,Regular,Electronics,Headphones,49.93,84.43,2,168.86,99.86,69.0,1290,4.6
TXN-10274,2025-10-18,CUST-0668,31,Male,Regular,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,685,4.9
TXN-12048,2025-10-18,CUST-0455,39,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,4,30.08,16.64,13.44,1176,8.1
TXN-14851,2025-10-18,CUST-0961,52,Female,Regular,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1349,5.6
TXN-10924,2025-10-18,CUST-0296,31,Male,Regular,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,789,7.8
TXN-14601,2025-10-18,CUST-0099,28,Female,Regular,Groceries,Pasta,47.29,56.99,4,227.96,189.16,38.8,1022,8.2
TXN-12971,2025-10-18,CUST-0582,52,Male,Regular,Electronics,Charger,85.78,132.44,2,264.88,171.56,93.32,555,4.3
TXN-13439,2025-10-19,CUST-0947,42,Male,Regular,Groceries,Eggs,28.33,56.24,3,168.72,84.99,83.73,1445,6.0
TXN-12469,2025-10-19,CUST-0683,32,Female,Silver,Electronics,Charger,85.78,132.44,2,264.88,171.56,93.32,602,6.9
TXN-11324,2025-10-19,CUST-0032,25,Male,Regular,Groceries,Bread,45.02,60.28,1,60.28,45.02,15.26,924,4.0
TXN-10542,2025-10-19,CUST-0681,34,Female,Gold,Clothing,Jeans,45.05,74.05,4,296.2,180.2,116.0,1670,10.0
TXN-10559,2025-10-19,CUST-0458,37,Female,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1501,7.1
TXN-14431,2025-10-19,CUST-0039,37,Male,Silver,Groceries,Apples,18.31,24.59,10,245.9,183.1,62.8,1404,6.2
TXN-10106,2025-10-19,CUST-0512,35,Female,Gold,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1345,8.9
TXN-13543,2025-10-19,CUST-0037,41,Male,Gold,Home & Garden,Frying Pan,11.59,15.48,1,15.48,11.59,3.89,1611,7.8
TXN-14406,2025-10-19,CUST-0578,24,Female,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,660,7.1
TXN-11808,2025-10-19,CUST-0473,39,Male,Regular,Electronics,Mouse,41.17,78.14,4,312.56,164.68,147.88,1163,4.5
TXN-13212,2025-10-19,CUST-0263,38,Male,Regular,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1576,5.8
TXN-13997,2025-10-19,CUST-0595,43,Female,Gold,Beauty & Health,Vitamins,4.16,7.52,3,22.56,12.48,10.08,1040,8.2
TXN-11778,2025-10-19,CUST-0462,53,Male,Regular,Groceries,Apples,18.31,24.59,3,73.77,54.93,18.84,1599,7.1
TXN-12256,2025-10-19,CUST-0461,29,Male,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1148,6.4
TXN-13049,2025-10-19,CUST-0733,46,Female,Regular,Electronics,Smartwatch,34.96,50.62,5,253.1,174.8,78.3,799,4.8
TXN-11450,2025-10-19,CUST-0835,23,Male,Gold,Groceries,Milk,32.13,59.75,2,119.5,64.26,55.24,1117,7.3
TXN-13002,2025-10-20,CUST-0519,46,Female,Silver,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1518,4.8
TXN-10910,2025-10-20,CUST-0060,18,Female,Gold,Electronics,Headphones,49.93,84.43,4,337.72,199.72,138.0,1254,10.0
TXN-14339,2025-10-20,CUST-0515,34,Female,Silver,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,595,7.4
TXN-12050,2025-10-20,CUST-0968,23,Female,Regular,Electronics,USB Drive,123.53,158.32,4,633.28,494.12,139.16,1607,6.3
TXN-14172,2025-10-20,CUST-0547,57,Male,Regular,Beauty & Health,Vitamins,4.16,7.52,1,7.52,4.16,3.36,1033,4.5
TXN-12347,2025-10-20,CUST-0619,35,Female,Gold,Groceries,Apples,18.31,24.59,2,49.18,36.62,12.56,1565,6.9
TXN-13114,2025-10-20,CUST-0895,24,Female,Regular,Clothing,Socks,46.78,72.77,1,72.77,46.78,25.99,1076,6.9
TXN-10839,2025-10-20,CUST-0994,18,Male,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1782,5.2
TXN-11457,2025-10-20,CUST-0043,46,Male,Silver,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,655,4.8
TXN-12885,2025-10-20,CUST-0360,38,Female,Silver,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,683,5.4
TXN-13193,2025-10-20,CUST-0390,53,Female,Regular,Electronics,Keyboard,107.66,156.53,2,313.06,215.32,97.74,663,6.2
TXN-12632,2025-10-20,CUST-0083,47,Male,Silver,Beauty & Health,Toothpaste,36.38,71.18,2,142.36,72.76,69.6,647,5.7
TXN-11506,2025-10-21,CUST-0889,27,Female,Regular,Home & Garden,Mug,5.57,9.8,2,19.6,11.14,8.46,792,4.4
TXN-14334,2025-10-21,CUST-0919,33,Female,Regular,Groceries,Apples,18.31,24.59,2,49.18,36.62,12.56,1416,6.7
TXN-12352,2025-10-21,CUST-0042,36,Male,Regular,Groceries,Milk,32.13,59.75,4,239.0,128.52,110.48,1043,7.4
TXN-14401,2025-10-21,CUST-0974,49,Female,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1042,8.4
TXN-12335,2025-10-21,CUST-0544,40,Male,Regular,Clothing,T-Shirt,49.29,89.1,10,891.0,492.9,398.1,529,6.1
TXN-10149,2025-10-21,CUST-0832,22,Male,Regular,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,826,7.0
TXN-13615,2025-10-21,CUST-0076,23,Female,Regular,Groceries,Cereal,40.44,66.69,1,66.69,40.44,26.25,478,7.0
TXN-11807,2025-10-21,CUST-0232,37,Male,Gold,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1570,7.7
TXN-10159,2025-10-21,CUST-0725,35,Female,Silver,Clothing,T-Shirt,49.29,89.1,1,89.1,49.29,39.81,700,5.6
TXN-12881,2025-10-21,CUST-0590,43,Male,Regular,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1494,6.5
TXN-14516,2025-10-21,CUST-0368,23,Other,Regular,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,570,3.8
TXN-13440,2025-10-22,CUST-0465,33,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1498,5.1
TXN-14963,2025-10-22,CUST-0051,35,Male,Silver,Clothing,Hat,3.72,6.93,10,69.3,37.2,32.1,482,5.6
TXN-10721,2025-10-22,CUST-0312,31,Female,Regular,Home & Garden,Mug,5.57,9.8,2,19.6,11.14,8.46,844,4.6
TXN-10593,2025-10-22,CUST-0253,33,Male,Regular,Electronics,Charger,85.78,132.44,3,397.32,257.34,139.98,721,5.2
TXN-13831,2025-10-22,CUST-0451,30,Female,Regular,Beauty & Health,Face Wash,9.13,14.22,3,42.66,27.39,15.27,1126,7.8
TXN-10955,2025-10-22,CUST-0300,34,Female,Gold,Groceries,Pasta,47.29,56.99,1,56.99,47.29,9.7,1232,9.5
TXN-12221,2025-10-22,CUST-0172,41,Female,Silver,Beauty & Health,Face Wash,9.13,14.22,2,28.44,18.26,10.18,1270,5.9
TXN-14515,2025-10-22,CUST-0201,42,Female,Silver,Electronics,Charger,85.78,132.44,3,397.32,257.34,139.98,441,4.5
TXN-14256,2025-10-22,CUST-0906,57,Female,Regular,Beauty & Health,Soap,11.95,23.02,2,46.04,23.9,22.14,862,4.2
TXN-10005,2025-10-22,CUST-0012,21,Female,Regular,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,1015,7.1
TXN-13633,2025-10-22,CUST-0258,18,Male,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,719,6.1
TXN-11981,2025-10-22,CUST-0670,36,Female,Silver,Beauty & Health,Face Wash,9.13,14.22,1,14.22,9.13,5.09,1299,6.1
TXN-11141,2025-10-23,CUST-0602,34,Male,Regular,Groceries,Apples,18.31,24.59,1,24.59,18.31,6.28,1678,8.0
TXN-14254,2025-10-23,CUST-0940,50,Male,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,749,5.8
TXN-14702,2025-10-23,CUST-0278,36,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1468,4.2
TXN-14111,2025-10-23,CUST-0866,51,Female,Silver,Groceries,Apples,18.31,24.59,3,73.77,54.93,18.84,1426,7.8
TXN-12148,2025-10-23,CUST-0600,32,Male,Regular,Electronics,Headphones,49.93,84.43,1,84.43,49.93,34.5,1191,5.7
TXN-13408,2025-10-23,CUST-0044,41,Female,Regular,Home & Garden,Mug,5.57,9.8,2,19.6,11.14,8.46,659,4.1
TXN-13835,2025-10-23,CUST-0729,24,Female,Silver,Home & Garden,Plant Pot,34.48,43.76,5,218.8,172.4,46.4,1528,5.2
TXN-11974,2025-10-23,CUST-0295,40,Male,Regular,Electronics,Charger,85.78,132.44,5,662.2,428.9,233.3,621,8.5
TXN-12754,2025-10-23,CUST-0815,40,Male,Silver,Electronics,Keyboard,107.66,156.53,1,156.53,107.66,48.87,694,5.2
TXN-14902,2025-10-23,CUST-0234,27,Female,Silver,Beauty & Health,Shampoo,25.11,45.77,2,91.54,50.22,41.32,702,5.1
TXN-14862,2025-10-23,CUST-0584,32,Female,Regular,Groceries,Cereal,40.44,66.69,2,133.38,80.88,52.5,398,8.4
TXN-14373,2025-10-23,CUST-0566,30,Female,Regular,Groceries,Chicken,14.09,25.57,1,25.57,14.09,11.48,1654,5.1
TXN-11668,2025-10-23,CUST-0584,44,Female,Regular,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1647,6.3
TXN-13278,2025-10-24,CUST-0100,31,Male,Silver,Groceries,Eggs,28.33,56.24,1,56.24,28.33,27.91,1460,6.9
TXN-14926,2025-10-24,CUST-0574,47,Female,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,948,6.8
TXN-13446,2025-10-24,CUST-0810,22,Female,Silver,Home & Garden,Lamp,30.34,59.03,2,118.06,60.68,57.38,698,3.5
TXN-11489,2025-10-24,CUST-0706,19,Male,Gold,Groceries,Rice,16.47,23.64,1,23.64,16.47,7.17,378,8.2
TXN-11287,2025-10-24,CUST-0267,31,Female,Silver,Clothing,Hat,3.72,6.93,1,6.93,3.72,3.21,702,4.7
TXN-14345,2025-10-24,CUST-0697,40,Male,Regular,Home & Garden,Plant Pot,34.48,43.76,4,175.04,137.92,37.12,1482,9.0
TXN-10124,2025-10-24,CUST-0162,18,Male,Silver,Clothing,Jeans,45.05,74.05,5,370.25,225.25,145.0,1701,5.7
TXN-13184,2025-10-24,CUST-0271,39,Female,Silver,Electronics,Headphones,49.93,84.43,5,422.15,249.65,172.5,1116,5.6
TXN-12511,2025-10-24,CUST-0716,52,Male,Gold,Clothing,Jeans,45.05,74.05,1,74.05,45.05,29.0,1532,8.7
TXN-10607,2025-10-25,CUST-0493,35,Male,Gold,Electronics,USB Drive,123.53,158.32,1,158.32,123.53,34.79,1692,6.7
TXN-11052,2025-10-25,CUST-0494,37,Female,Regular,Home & Garden,Towel,36.45,51.3,1,51.3,36.45,14.85,906,6.6
TXN-12845,2025-10-25,CUST-0666,18,Female,Gold,Beauty & Health,Soap,11.95,23.02,4,92.08,47.8,44.28,931,9.9
TXN-14452,2025-10-25,CUST-0864,53,Female,Regular,Beauty & Health,Soap,11.95,23.02,2,46.04,23.9,22.14,836,7.0
TXN-13921,2025-10-25,CUST-0961,27,Female,Regular,Groceries,Rice,16.47,23.64,10,236.4,164.7,71.7,196,9.7
TXN-10794,2025-10-25,CUST-0165,46,Female,Regular,Electronics,Headphones,49.93,84.43,10,844.3,499.3,345.0,1279,6.2
TXN-12828,2025-10-25,CUST-0848,30,Female,Regular,Beauty & Health,Soap,11.95,23.02,10,230.2,119.5,110.7,936,6.0
TXN-10426,2025-10-25,CUST-0922,43,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,1,74.29,41.27,33.02,1818,7.7
TXN-13528,2025-10-25,CUST-0764,45,Male,Silver,Groceries,Milk,32.13,59.75,10,597.5,321.3,276.2,968,6.4
TXN-12894,2025-10-25,CUST-0725,41,Male,Silver,Electronics,Smartwatch,34.96,50.62,2,101.24,69.92,31.32,816,6.6
TXN-13897,2025-10-25,CUST-0400,44,Female,Gold,Home & Garden,Plant Pot,34.48,43.76,1,43.76,34.48,9.28,1527,9.1
TXN-10292,2025-10-25,CUST-0067,44,Male,Regular,Electronics,Mouse,41.17,78.14,1,78.14,41.17,36.97,1276,7.0
TXN-12617,2025-10-25,CUST-0586,23,Other,Regular,Groceries,Chicken,14.09,25.57,4,102.28,56.36,45.92,1776,6.6
TXN-14533,2025-10-25,CUST-0846,43,Male,Regular,Clothing,Hat,3.72,6.93,2,13.86,7.44,6.42,521,5.3
TXN-12437,2025-10-25,CUST-0693,40,Female,Silver,Clothing,Jacket,3.47,6.87,10,68.7,34.7,34.0,1326,7.4
TXN-11838,2025-10-25,CUST-0298,33,Male,Gold,Beauty & Health,Soap,11.95,23.02,1,23.02,11.95,11.07,985,7.7
TXN-11314,2025-10-26,CUST-0447,37,Male,Gold,Home & Garden,Lamp,30.34,59.03,10,590.3,303.4,286.9,883,6.9
TXN-10492,2025-10-26,CUST-0755,36,Female,Regular,Beauty & Health,Shampoo,25.11,45.77,1,45.77,25.11,20.66,1001,4.0
TXN-10742,2025-10-26,CUST-0903,35,Female,Gold,Electronics,Headphones,49.93,84.43,4,337.72,199.72,138.0,1292,8.4
TXN-14906,2025-10-26,CUST-0224,53,Female,Regular,Home & Garden,Bed Sheets,41.27,74.29,2,148.58,82.54,66.04,1445,6.0
TXN-14654,2025-10-26,CUST-0510,32,Female,Silver,Electronics,Headphones,49.93,84.43,2,168.86,99.86,69.0,1031,7.1
TXN-12829,2025-10-26,CUST-0761,39,Female,Regular,Home & Garden,Towel,36.45,51.3,2,102.6,72.9,29.7,799,5.2
TXN-11559,2025-10-26,CUST-0674,29,Female,Silver,Beauty & Health,Shampoo,25.11,45.77,2,91.54,50.22,41.32,964,5.6
TXN-11922,2025-10-26,CUST-0575,35,Female,Gold,Home & Garden,Lamp,30.34,59.03,1,59.03,30.34,28.69,838,5.4
TXN-12303,2025-10-26,CUST-0370,52,Female,Regular,Clothing,Jacket,3.47,6.87,1,6.87,3.47,3.4,1336,7.8
TXN-14293,2025-10-26,CUST-0241,24,Female,Regular,Beauty & Health,Toothpaste,36.38,71.18,1,71.18,36.38,34.8,537,6.6
TXN-11646,2025-10-26,CUST-0766,24,Male,Silver,Home & Garden,Mug,5.57,9.8,1,9.8,5.57,4.23,785,8.3
